MSE_pos,MSE_rot,RMSE_pos,RMSE_rot,LAT,hidden_dim,epochs,batch_size,dropout,layers
0.13313108317057293,6.444753690926024,0.21228279173374176,13.429152828847682,0.1,500,800,8192,0.3,3
0.181023193359375,4.167504034294726,0.2316189855337143,11.845665774987403,0.1,500,800,2048,0.3,2
0.3069451090494792,8.123477217187284,0.4581209123134613,14.6010596342484,0.1,500,800,2048,0.2,4
0.4016533203125,7.456741765667185,0.5069843530654907,14.37967185332249,0.1,500,800,2048,0.25,4
0.359658935546875,8.331302181371042,0.4193172752857208,15.639998205922836,0.1,100,800,2048,0.2,4
0.20974739583333332,5.564932295087756,0.262625128030777,12.400978081548057,0.1,500,800,4096,0.2,3
0.15031448364257813,7.164722351902709,0.2301121950149536,13.642681933787266,0.1,500,800,8192,0.2,4
0.14096585083007812,5.911484442135781,0.2110074907541275,13.067538248083197,0.1,500,800,8192,0.2,3
0.202581787109375,5.328530898352562,0.29452529549598694,12.77009715743587,0.1,100,800,2048,0.2,2
0.19253047688802083,5.19457951656319,0.29038453102111816,12.354144563826912,0.1,100,800,2048,0.25,2
0.26922926839192707,7.628666974591777,0.3716326951980591,15.55889876806144,0.1,100,800,2048,0.25,4
0.20787691243489584,5.997071020853185,0.27456507086753845,13.406370990244136,0.1,500,800,2048,0.2,3
