mae_euc,mae_ang,mae_geo,rmse_euc,rmse_ang,rmse_geo,LAT,epochs,hidden_dim,batch_size,model,seq_length_input,lr,lr_reducing,lr_epochs,lr_multiplicator,weight_decay
0.1962190869928407,30.401692448335016,3.2032621561555383,0.21778440945127986,31.380900887758532,9.427496638979262,0.1,500,1024,512,gru35,20,0.0001,True,50,0.5,1e-13
0.19522379559146738,28.893534899286216,3.237275194284428,0.21672644324383228,30.242626460673428,9.390372387689268,0.1,500,512,256,gru35,20,0.0001,True,50,0.5,1e-12
0.1952412034580549,27.217198077087783,3.097995279620676,0.21694473171664047,28.986400616872306,9.368393302982419,0.1,500,512,256,gru35,20,0.0001,True,50,0.5,1e-12
0.1958483102104571,30.754765024347734,3.2004449040275795,0.21718407154648284,31.61055432246938,9.41130823329023,0.1,500,1024,512,gru35,20,0.0001,True,50,0.5,1e-12
0.19429586742050142,28.256163839722966,3.198892263546907,0.21566043449993022,29.859031267689467,9.397431070304972,0.1,500,512,256,gru35,20,0.0001,True,50,0.5,3e-12
0.19247851815054096,26.264805124042145,3.1938926244051946,0.21598949597246742,27.725257075427184,10.540104756282409,0.1,500,256,128,gru35,20,0.0001,True,70,0.5,9e-13
0.19291515251052138,26.960526515983716,3.13791825971389,0.21514192585492978,28.905150636992246,9.73294346136746,0.1,500,512,256,gru35,20,0.0001,True,70,0.5,1e-12
0.19281848374031554,26.39515679021604,3.0407383816809306,0.21479831773555552,28.130525875490743,9.642159568037371,0.1,500,512,256,gru35,20,0.0001,True,70,0.5,2e-12
0.19413933068442288,27.952362561603383,3.017729163705575,0.2157013115400944,29.159720768250203,9.353870696994765,0.1,500,512,512,gru35,20,0.0001,True,70,0.5,2e-12
0.190301056345605,26.387983784404817,3.053573944466458,0.21219059646813185,27.62730766252892,9.67672506804143,0.1,500,512,256,gru35,20,0.0001,True,70,0.5,9e-13
0.19151489443937725,26.690755879073656,3.1348844373435334,0.2155504536779646,28.430164508105296,10.234428057358752,0.1,500,256,128,gru35,20,0.0001,True,70,0.5,1e-12
0.19626890880592776,33.11737802582738,3.309138432128385,0.21815897512077223,33.54779482932753,9.45586458057437,0.1,500,2048,1024,gru35,20,0.0001,True,50,0.5,1e-12
0.19488875138741768,27.451741038449985,2.997188588081755,0.2164172501185984,28.823316787561016,9.353226940071885,0.1,500,512,512,gru35,20,0.0001,True,70,0.5,5e-13
0.19125496700574454,26.682395424924245,3.0928995156600676,0.21410505313990857,28.494387738970623,9.92858550923879,0.1,500,512,256,gru35,20,0.0001,True,70,0.5,5e-13
0.19674239178329464,33.34466842001298,3.350754051362627,0.21847282743291122,33.75624636655575,9.471896709246025,0.1,500,2048,1024,gru35,20,0.0001,True,50,0.5,8e-13
0.19628673917178546,33.340373284339975,3.3484777312622533,0.2183182716958174,33.78562195086971,9.473952395277351,0.1,500,2048,1024,gru35,20,0.0001,True,50,0.5,2e-12
0.19621432517052856,33.20820460034134,3.3223028638344263,0.21800212921653625,33.62630629038797,9.463915649676688,0.1,500,2048,1024,gru35,20,0.0001,True,50,0.5,9e-13
0.19621928437227715,33.12974095230809,3.3123968290060612,0.21814716929270392,33.5526664207259,9.455770552592657,0.1,500,2048,1024,gru35,20,0.0001,True,50,0.5,1e-12
0.19185293138023787,26.672878508755385,3.150367757681428,0.2143479273208648,28.504619578424407,9.846403891543476,0.1,500,512,256,gru35,20,0.0001,True,70,0.5,3e-12
0.19315054399544637,26.971006479853404,3.0500104883384895,0.2173747866132635,28.5228952123013,9.444930339517251,0.1,500,256,128,gru35,20,0.0001,True,70,0.5,2e-12
0.19606043636901796,33.03454623266297,3.2953342066614195,0.21780982089273804,33.45680992003018,9.451069502697562,0.1,500,2048,1024,gru35,20,0.0001,True,50,0.5,3e-12
0.19161238613580275,26.75959291081566,3.157241482762346,0.21495230284463032,28.343880866804668,10.115120682674021,0.1,500,512,256,gru35,20,0.0001,True,70,0.5,8e-13
0.19464212438277606,27.980783377018728,3.041376301101701,0.21652089967134178,29.16539700784647,9.37448309601895,0.1,500,512,512,gru35,20,0.0001,True,70,0.5,3e-12
0.19198349859283592,25.75466928826891,3.0181596775436264,0.21508265865824852,27.54746199985374,9.70851860016972,0.1,500,256,128,gru35,20,0.0001,True,70,0.5,3e-12
0.1921751306305361,25.551344909147492,3.04907875594756,0.21587567315328046,27.427417217006145,10.375366329383652,0.1,500,256,128,gru35,20,0.0001,True,70,0.5,5e-13
0.19154963998652363,26.67006022413399,3.1101137454491132,0.21479036494337758,28.402198428518254,9.813702157600188,0.1,500,256,128,gru35,20,0.0001,True,70,0.5,8e-13
0.19415036356927698,27.757270523395796,3.0384583958468503,0.21561226968306815,29.1239218663167,9.369252310614682,0.1,500,512,512,gru35,20,0.0001,True,70,0.5,9e-13
0.19400970766697442,27.631664618120748,3.004472505747239,0.21521794100663685,28.92915747545502,9.36131598082113,0.1,500,512,512,gru35,20,0.0001,True,70,0.5,8e-13
