timestamp,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
11840000000.0,-0.38363869300000003,0.0658031689,1.7049210049999999,0.015529433601525604,0.21798962407391648,-0.0069752573161987914,0.9758025959555043,-1.1684015354854547,1.5624350198610522,25.20160494945205
11845000000.0,-0.383443086,0.0658408526,1.7041122899999999,0.015549431186698727,0.2180368355319323,-0.0070005435288344785,0.9757915484012414,-1.17180664271076,1.5639824986827047,25.207223917412367
11850000000.0,-0.383247479,0.0658785363,1.703303575,0.015569428719155134,0.21808404625074523,-0.007025829717736459,0.9757804975387853,-1.1752119042488942,1.565529643681175,25.212842981509404
11855000000.0,-0.383051872,0.06591622,1.70249486,0.015589426198827036,0.21813125623019516,-0.007051115882819008,0.9757694433681736,-1.178617320071767,1.5670764548359035,25.218462141730843
11860000000.0,-0.382700761,0.06597550853333334,1.7013943200000001,0.015552730988733051,0.21825970514014048,-0.007021732512506046,0.9757415174847559,-1.1746167275623272,1.5635534102772366,25.233436243661078
11865000000.0,-0.38234965000000004,0.06603479706666666,1.70029378,0.01551050506060409,0.2183960742843256,-0.00698701596496183,0.9757119249952139,-1.16989261269102,1.5595370687420977,25.24932320507423
11870000000.0,-0.381998539,0.0660940856,1.69919324,0.015468278784101017,0.2185324385232199,-0.006952299260485556,0.9756823105906682,-1.165167392943259,1.555522036788797,25.26521046743233
11875000000.0,-0.38162551333333333,0.06614288706666667,1.6980302333333335,0.015404742659616036,0.21863169799566307,-0.0067412474593978285,0.9756625595552059,-1.140124309475209,1.553591283425086,25.27644686369382
11880000000.0,-0.3812524876666667,0.06619168853333333,1.6968672266666667,0.015321251872533437,0.21869619312518634,-0.006365086559827432,0.9756519461502118,-1.0960577012970807,1.5536152113107853,25.283328276967264
11885000000.0,-0.380879462,0.06624049,1.69570422,0.015237758745282827,0.21876065485105306,-0.005988924688053714,0.9756411837241393,-1.051991095757337,1.5536444297890788,25.29020966988211
11890000000.0,-0.38062295325,0.0662626025,1.694875165,0.015152890738085786,0.21882556134858075,-0.005609832608511797,0.9756302031922047,-1.007563142749549,1.553598485425373,25.297140638233454
11895000000.0,-0.3803664445,0.066284715,1.69404611,0.015006660997454024,0.21891179587920206,-0.00509978865195865,0.9756159172063336,-0.9469811873672787,1.5499634930313293,25.306290854353005
11900000000.0,-0.38010993575,0.0663068275,1.693217055,0.014860426917369234,0.21899796710743683,-0.004589743220707482,0.9756013491031117,-0.886398755771904,1.5463381741802564,25.315444894564287
11905000000.0,-0.379853427,0.06632894,1.692388,0.0147141885401177,0.21908407500836705,-0.004079696462247341,0.9755864988867518,-0.8258158487505741,1.5427225330013286,25.32460274872861
11910000000.0,-0.37939311800000003,0.06636020333333334,1.6911012333333333,0.014480120062486406,0.21903215270491286,-0.003396067812371536,0.9756042788589242,-0.7433939867373315,1.5337641910983146,25.317182483257604
11915000000.0,-0.378932809,0.06639146666666666,1.6898144666666668,0.01423902529546763,0.2189690868279212,-0.0026985658736499705,0.9756241627361466,-0.6592286510441346,1.5243661220128648,25.30845056488812
11920000000.0,-0.3784725,0.06642273,1.6885277,0.013997922711105577,0.21890590073508032,-0.0020010624533933047,0.9756435109875916,-0.5750651155976083,1.514955240917992,25.299732504193244
11925000000.0,-0.378042713,0.06641709999999999,1.6872695266666666,0.013854727942386942,0.21884661342219625,-0.0012711126209242847,0.9756600794231478,-0.48973964392719377,1.5172923736598962,25.291569007241563
11930000000.0,-0.377612926,0.06641147,1.6860113533333334,0.01379768909239154,0.2187907370610356,-0.000512610770985213,0.9756741127969913,-0.4033888351489671,1.5299669344980318,25.283869879943516
