timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed
57.25088,-1.004419,-0.02362305,1.304546,0.09218909,0.5436258,-0.07372673,0.8309853,0.1499871,-0.0711292,0.4590256,0.4881188
57.2663,-1.002372,-0.0246591,1.312391,0.09515152,0.5433485,-0.07473934,0.8307423,0.1174827,-0.07169257,0.4522094,0.4726894
57.28372,-1.000495,-0.02515854,1.319988,0.1007323,0.5431044,-0.07645818,0.8300872,0.137271,-0.04168399,0.5032444,0.5232932
57.29948,-0.9984834,-0.02515591,1.327566,0.1060705,0.5432944,-0.0772117,0.8292277,0.124892,-0.01119021,0.4445442,0.4618905
57.31695,-0.9970364,-0.02504995,1.334876,0.1147796,0.5433981,-0.07895032,0.8278351,0.1088012,-0.01073353,0.4753498,0.4877605
57.33326,-0.9954144,-0.02493801,1.342345,0.1218041,0.5431868,-0.08036344,0.8268335,0.09004949,0.01389043,0.4264041,0.4360301
57.35029,-0.9941769,-0.02465712,1.349533,0.1298086,0.5425426,-0.0813591,0.8259407,0.09128208,0.001453185,0.4517935,0.460925
57.36937,-0.9928551,-0.02466135,1.356449,0.1379828,0.5417554,-0.0821033,0.8250582,0.08363596,0.005443309,0.415909,0.4242698
57.38356,-0.9918019,-0.02517604,1.363409,0.1444786,0.5412601,-0.08332568,0.8241483,0.06489242,-0.01797498,0.3694337,0.3755202
57.3991,-0.9907424,-0.02588404,1.370385,0.1507816,0.5410247,-0.08550184,0.8229499,0.08350619,-0.03523541,0.4973821,0.5055727
57.41566,-0.9899065,-0.02649673,1.37728,0.1568431,0.5408004,-0.08835261,0.8216624,0.05791709,-0.04600775,0.4463966,0.4524832
57.43321,-0.9890233,-0.02675299,1.384215,0.1611593,0.5409923,-0.09147114,0.8203585,0.06448065,-0.026219,0.4218163,0.427521
57.44978,-0.9882641,-0.02697745,1.391146,0.165011,0.5411499,-0.09420808,0.8191783,0.0432292,-0.0167407,0.3957459,0.3984518
57.46635,-0.987596,-0.0271808,1.398142,0.1658312,0.5419934,-0.09646359,0.8181918,0.048069,-0.01665797,0.423,0.4260483
57.48294,-0.9872877,-0.02801136,1.405084,0.1662586,0.5427605,-0.09843643,0.8173612,0.02832707,-0.03820675,0.4175564,0.4202565
57.502,-0.9867585,-0.0281492,1.411526,0.1673069,0.5431073,-0.1008842,0.8166181,0.04375267,-0.02329965,0.3902481,0.3933837
57.51572,-0.9865124,-0.02809337,1.418352,0.1687522,0.5433908,-0.1022568,0.8159612,0.01649024,-0.001590719,0.3596141,0.3599955
57.53218,-0.985697,-0.02790667,1.42462,0.1677796,0.5445288,-0.1011837,0.8155369,0.01847251,-0.0189003,0.497437,0.4981385
57.55002,-0.9862549,-0.02864744,1.431207,0.1677623,0.5460344,-0.1008519,0.8145742,0.02210162,-0.01331238,0.3795022,0.3803782
57.56678,-0.9866095,-0.02891174,1.437567,0.1692873,0.5475693,-0.1018019,0.813109,-0.005059041,-0.01189963,0.3607022,0.3609339
57.58246,-0.9877879,-0.02952863,1.444264,0.1712101,0.5491758,-0.1032277,0.8114415,-0.05181508,-0.02607269,0.403297,0.407447
57.59981,-0.988619,-0.02993901,1.450642,0.1735848,0.5507939,-0.1051478,0.8095915,-0.03706421,-0.02838423,0.4114739,0.4141138
57.61589,-0.9904141,-0.03076669,1.457383,0.1759092,0.552685,-0.1070356,0.807551,-0.09116293,-0.03771487,0.3894871,0.4017877
57.63287,-0.9921929,-0.03117206,1.46405,0.1780741,0.5546983,-0.1090387,0.8054253,-0.09595527,-0.02403168,0.4171604,0.428728
57.64909,-0.9954363,-0.03195586,1.4715,0.1804792,0.5565811,-0.1103732,0.8034068,-0.1630566,-0.03717998,0.4409299,0.4715814
57.66618,-0.9974645,-0.03173857,1.477797,0.1832416,0.5579699,-0.1116732,0.8016366,-0.11187,-0.009534002,0.3877735,0.4037005
57.68394,-0.9998618,-0.03195897,1.484143,0.1837957,0.5595025,-0.1119539,0.8004015,-0.1315979,-0.01556059,0.3707681,0.3937373
57.7011,-1.002725,-0.03288165,1.490368,0.1835947,0.5609795,-0.1119792,0.7994096,-0.1286092,-0.0389446,0.3521073,0.3768774
57.71813,-1.005432,-0.03174866,1.496924,0.1853009,0.5625821,-0.1158373,0.7973372,-0.1694514,0.002025777,0.370676,0.4075765
